NIE,est_nomb_sexo,opcion_nombre,gra_nombre,sede_codigo,sede_nombre,sede_nomb_depto,sede_nomb_mun,sede_sector,sede_zona,realista,cientifico,artistico,social,emprendedor,oficina,LUGAR1,LUGAR2,LUGAR3,LUGAR4,LUGAR5,LUGAR6,codigo_ocupacional,Grupo_Ocupacional_1,Grupo_Ocupacional_2,Grupo_Ocupacional_3,Grupo_Ocupacional_4,secc_codigo
19759698,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,19,17,10,20,18,16,Social,Realista,Emprendedor,Científico,Oficina,Artístico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,B
4329152,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,13,27,22,17,23,21,Científico,Emprendedor,Artístico,Oficina,Social,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,A
4329150,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,20,17,8,21,21,22,Oficina,Social,Emprendedor,Realista,Científico,Artístico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
5304931,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,16,12,23,23,18,15,Artístico,Social,Emprendedor,Realista,Oficina,Científico,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,B
3168548,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,8,13,18,30,24,18,Social,Emprendedor,Artístico,Oficina,Científico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
19759586,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,30,31,23,35,33,28,Social,Emprendedor,Científico,Realista,Oficina,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
79759657,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,29,25,27,24,24,31,Oficina,Realista,Artístico,Científico,Social,Emprendedor,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,A
19759602,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,8,5,19,8,8,18,Artístico,Oficina,Realista,Social,Emprendedor,Científico,Artístico-Oficina,Artísticos,"Soporte administrativo, trabajo de oficina",Educación y Cultura,---,B
7320820,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,8,10,15,15,21,14,Emprendedor,Artístico,Social,Oficina,Científico,Realista,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
4329151,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,12,17,15,10,13,15,Científico,Artístico,Oficina,Emprendedor,Realista,Social,Científico-Artístico,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Artísticos,Ciencia de Salud,A
19911578,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,13,11,7,10,10,11,Realista,Científico,Oficina,Social,Emprendedor,Artístico,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
7320829,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,15,17,10,12,14,15,Científico,Realista,Oficina,Emprendedor,Social,Artístico,Científico-Realista,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Oficio ,"Agropecuarios, pesca y mineria",A
19759683,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,13,9,11,4,9,8,Realista,Artístico,Científico,Emprendedor,Oficina,Social,Realista-Artístico,"Agropecuarios, pesca y mineria",Artísticos,Oficio ,Educación Fisica y Deporte,A
5532254,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,25,18,21,16,22,15,Realista,Emprendedor,Artístico,Científico,Social,Oficina,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,B
19955261,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,9,14,15,16,10,12,Social,Artístico,Científico,Oficina,Emprendedor,Realista,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,B
4140799,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,15,20,11,29,21,21,Social,Emprendedor,Oficina,Científico,Realista,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
19759777,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,18,11,10,19,24,16,Emprendedor,Social,Realista,Oficina,Científico,Artístico,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
5532257,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,16,12,13,25,10,14,Social,Realista,Oficina,Artístico,Científico,Emprendedor,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
19759522,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,14,8,15,13,10,14,Artístico,Realista,Oficina,Social,Emprendedor,Científico,Artístico-Realista,Artísticos,"Agropecuarios, pesca y mineria",Oficio ,Educación Fisica y Deporte,A
19759516,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,35,16,21,30,31,27,Realista,Emprendedor,Social,Oficina,Artístico,Científico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,B
19759517,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,27,23,19,22,23,22,Realista,Científico,Emprendedor,Social,Oficina,Artístico,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,A
2399437,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,7,1,10,5,11,7,Emprendedor,Artístico,Realista,Oficina,Social,Científico,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,B
19759529,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,26,16,14,22,17,13,Realista,Social,Emprendedor,Científico,Artístico,Oficina,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19759536,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,18,15,14,16,10,14,Realista,Social,Científico,Artístico,Oficina,Emprendedor,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
5304876,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,5,5,5,1,10,4,Emprendedor,Realista,Científico,Artístico,Oficina,Social,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19763659,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,23,21,24,31,35,29,Emprendedor,Social,Oficina,Artístico,Realista,Científico,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
19913605,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,16,12,14,15,12,17,Oficina,Realista,Social,Artístico,Científico,Emprendedor,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,B
10851607,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,21,20,18,20,25,15,Emprendedor,Realista,Científico,Social,Artístico,Oficina,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19946153,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,17,30,25,26,27,24,Científico,Emprendedor,Social,Artístico,Oficina,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,A
5304886,Mujer,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,21,23,33,28,25,24,Artístico,Social,Emprendedor,Oficina,Científico,Realista,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,B
19759523,Hombre,---,SEGUNDO AÑO,14791,"INSTITUTO NACIONAL DE OZATLÁN  ""ANA SILVIA PARADA""",USULUTAN,OZATLAN,CED_OFI,Urbana,25,21,7,26,21,22,Social,Realista,Oficina,Científico,Emprendedor,Artístico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
7320785,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,19,16,13,21,11,13,Social,Realista,Científico,Artístico,Oficina,Emprendedor,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
7320784,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,26,23,22,29,27,26,Social,Emprendedor,Realista,Oficina,Científico,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
19756782,Mujer,---,SEGUNDO AÑO,88149,"COMPLEJO EDUCATIVO CATÓLICO "" MADRE MARÍA AURORA """,USULUTAN,JIQUILISCO,CED_PRI,Urbana,13,16,26,21,20,16,Artístico,Social,Emprendedor,Científico,Oficina,Realista,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
19759598,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,12547,INSTITUTO NACIONAL DE JIQUILISCO,USULUTAN,JIQUILISCO,CED_OFI,Urbana,28,28,24,19,24,24,Realista,Científico,Artístico,Emprendedor,Oficina,Social,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
7320793,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,12547,INSTITUTO NACIONAL DE JIQUILISCO,USULUTAN,JIQUILISCO,CED_OFI,Urbana,16,18,20,26,24,23,Social,Emprendedor,Oficina,Artístico,Científico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
19759581,Mujer,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,13,19,22,19,11,14,Artístico,Científico,Social,Oficina,Realista,Emprendedor,Artístico-Científico,Artísticos,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,A
19757653,Mujer,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,24,30,18,31,29,33,Oficina,Social,Científico,Emprendedor,Realista,Artístico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
7320795,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,22,26,17,20,18,23,Científico,Oficina,Realista,Social,Emprendedor,Artístico,Científico-Oficina,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,"Soporte administrativo, trabajo de oficina",Humanidades y Ciencias Sociales,A
19759658,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,22,20,21,24,25,23,Emprendedor,Social,Oficina,Realista,Artístico,Científico,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
19759675,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,27,28,27,28,26,21,Científico,Social,Realista,Artístico,Emprendedor,Oficina,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,A
7320787,Mujer,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,17,18,14,13,17,15,Científico,Realista,Emprendedor,Oficina,Artístico,Social,Científico-Realista,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Oficio ,"Agropecuarios, pesca y mineria",A
19757043,Hombre,MECÁNICA INDUSTRIAL,SEGUNDO AÑO,12547,INSTITUTO NACIONAL DE JIQUILISCO,USULUTAN,JIQUILISCO,CED_OFI,Urbana,33,24,31,30,34,33,Emprendedor,Realista,Oficina,Artístico,Social,Científico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19759555,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,20,15,14,21,23,22,Emprendedor,Oficina,Social,Realista,Científico,Artístico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
19759667,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,12547,INSTITUTO NACIONAL DE JIQUILISCO,USULUTAN,JIQUILISCO,CED_OFI,Urbana,14,22,21,21,21,22,Científico,Oficina,Artístico,Social,Emprendedor,Realista,Científico-Oficina,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,"Soporte administrativo, trabajo de oficina",Humanidades y Ciencias Sociales,B
19759649,Mujer,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,11,11,15,15,20,20,Emprendedor,Oficina,Artístico,Social,Realista,Científico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
19759668,Hombre,---,SEGUNDO AÑO,12645,"COMPLEJO EDUCATIVO ""CANTÓN  LA BREÑA""",USULUTAN,OZATLAN,CED_OFI,Rural,34,32,27,30,36,31,Emprendedor,Realista,Científico,Oficina,Social,Artístico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19761082,Hombre,SISTEMAS ELÉCTRICOS Y ENERGIAS RENOVABLES.,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,14,6,6,11,9,13,Realista,Oficina,Social,Emprendedor,Científico,Artístico,Realista-Oficina,Oficio ,"Soporte administrativo, trabajo de oficina",Transporte,Educación Fisica y Deporte,A
6498934,Mujer,---,SEGUNDO AÑO,12771,"COMPLEJO EDUCATIVO ""BASILIO BLANDÓN""",USULUTAN,USULUTAN,CED_OFI,Urbana,11,19,24,18,17,21,Artístico,Oficina,Científico,Social,Emprendedor,Realista,Artístico-Oficina,Artísticos,"Soporte administrativo, trabajo de oficina",Educación y Cultura,---,B
20124213,Hombre,MANTENIMIENTO AUTOMOTRIZ,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,14,8,5,1,8,7,Realista,Científico,Emprendedor,Oficina,Artístico,Social,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
4660367,Hombre,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,19,15,23,25,16,17,Social,Artístico,Realista,Oficina,Emprendedor,Científico,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
2672513,Mujer,---,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,7,4,8,6,3,9,Oficina,Artístico,Realista,Social,Científico,Emprendedor,Oficina-Artístico,"Soporte administrativo, trabajo de oficina",Artísticos,Humanidades y Ciencias Sociales,---,B
4660375,Mujer,---,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,8,9,9,12,10,10,Social,Emprendedor,Oficina,Científico,Artístico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
4660361,Mujer,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,9,12,15,17,10,9,Social,Artístico,Científico,Emprendedor,Realista,Oficina,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
6438774,Hombre,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,29,14,27,18,16,17,Realista,Artístico,Social,Oficina,Emprendedor,Científico,Realista-Artístico,"Agropecuarios, pesca y mineria",Artísticos,Oficio ,Educación Fisica y Deporte,A
19901358,Hombre,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,24,14,16,22,17,15,Realista,Social,Emprendedor,Artístico,Oficina,Científico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19901375,Mujer,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,9,8,8,12,14,13,Emprendedor,Oficina,Social,Realista,Científico,Artístico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
5833377,Hombre,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,23,15,18,19,19,17,Realista,Social,Emprendedor,Artístico,Oficina,Científico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
4660357,Hombre,SISTEMAS ELÉCTRICOS Y ENERGIAS RENOVABLES.,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,16,15,20,17,20,23,Oficina,Artístico,Emprendedor,Social,Realista,Científico,Oficina-Artístico,"Soporte administrativo, trabajo de oficina",Artísticos,Humanidades y Ciencias Sociales,---,A
19901390,Hombre,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,15,20,7,27,19,17,Social,Científico,Emprendedor,Oficina,Realista,Artístico,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
5749073,Hombre,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,18,15,13,14,19,16,Emprendedor,Realista,Oficina,Científico,Social,Artístico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19901414,Hombre,---,SEGUNDO AÑO,12771,"COMPLEJO EDUCATIVO ""BASILIO BLANDÓN""",USULUTAN,USULUTAN,CED_OFI,Urbana,34,29,26,36,30,30,Social,Realista,Emprendedor,Oficina,Científico,Artístico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
3244846,Mujer,---,SEGUNDO AÑO,12771,"COMPLEJO EDUCATIVO ""BASILIO BLANDÓN""",USULUTAN,USULUTAN,CED_OFI,Urbana,8,7,13,17,11,12,Social,Artístico,Oficina,Emprendedor,Realista,Científico,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,B
5208315,Mujer,---,SEGUNDO AÑO,12681,COMPLEJO EDUCATIVO DE SAN DIONISIO,USULUTAN,SAN DIONISIO,CED_OFI,Urbana,25,20,20,29,26,26,Social,Emprendedor,Oficina,Realista,Científico,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
4659457,Mujer,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,24,27,27,32,27,26,Social,Científico,Artístico,Emprendedor,Oficina,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
19800993,Mujer,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,17,13,19,17,25,30,Oficina,Emprendedor,Artístico,Realista,Social,Científico,Oficina-Emprendedor,"Soporte administrativo, trabajo de oficina",Comercial,Servicios Sociales,Educación y Cultura,A
4836391,Hombre,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,28,19,22,28,24,21,Realista,Social,Emprendedor,Artístico,Oficina,Científico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
5208328,Hombre,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,27,22,20,22,23,23,Realista,Emprendedor,Oficina,Científico,Social,Artístico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
5208325,Hombre,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,15,18,14,22,26,31,Oficina,Emprendedor,Social,Científico,Realista,Artístico,Oficina-Emprendedor,"Soporte administrativo, trabajo de oficina",Comercial,Servicios Sociales,Educación y Cultura,A
3669722,Mujer,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,18,19,19,26,22,19,Social,Emprendedor,Científico,Artístico,Oficina,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
4432359,Mujer,---,SEGUNDO AÑO,80128,"COMPLEJO EDUCATIVO CASERIO LA PIRRAYA, CANTÓN  ISLA SAN SEBASTIAN",USULUTAN,SAN DIONISIO,CED_OFI,Rural,14,17,13,25,25,22,Social,Emprendedor,Oficina,Científico,Realista,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
